date,time,station_name,num_bikes_available,num_docks_available,bikes_rented,bikes_returned
2024-10-03,00:30:18,Broadway & W 56 St,8,102,0,0
2024-10-03,00:30:18,W 42 St & Dyer Ave,29,0,0,0
2024-10-03,00:30:18,W 37 St & 5 Ave,0,59,0,0
2024-10-03,00:30:18,Broadway & W 58 St,1,74,0,0
2024-10-03,00:30:18,W 37 St & Broadway,1,83,0,0
2024-10-03,00:30:18,W 51 St & 6 Ave,0,78,0,0
2024-10-03,00:30:18,W 55 St & 6 Ave,0,73,0,0
2024-10-03,00:30:18,W 52 St & 11 Ave,48,0,0,0
2024-10-03,00:30:18,7 Ave & Central Park South,0,78,0,0
2024-10-03,00:30:18,W 54 St & 6 Ave,0,59,0,0
2024-10-03,00:30:18,Broadway & W 51 St,1,73,0,0
2024-10-03,00:30:18,E 39 St & Lexington Ave,2,56,0,0
2024-10-03,00:30:18,E 43 St & Madison Ave,0,52,0,0
2024-10-03,00:30:18,W 30 St & 8 Ave,32,29,0,0
2024-10-03,00:30:18,W 31 St & 7 Ave,18,64,0,0
2024-10-03,00:30:18,W 42 St & 6 Ave,7,41,0,0
2024-10-03,00:30:18,E 40 St & 5 Ave,3,87,0,0
2024-10-03,00:30:18,W 47 St & 10 Ave,33,1,0,0
2024-10-03,00:30:18,6 Ave & W 45 St,3,60,0,0
2024-10-03,00:30:18,W 36 St & 9 Ave,12,29,0,1
2024-10-03,00:30:18,6 Ave & W 33 St,38,33,0,0
2024-10-03,00:30:18,W 47 St & 9 Ave,48,3,0,1
2024-10-03,00:30:18,Broadway & W 37 St,0,55,0,0
2024-10-03,00:30:18,W 36 St & 7 Ave,1,32,0,0
2024-10-03,00:30:18,W 53 St & 10 Ave,24,0,0,0
2024-10-03,00:30:18,W 48 St &  Rockefeller Plaza,0,54,0,0
2024-10-03,00:30:18,9 Ave & W 45 St,23,0,0,0
2024-10-03,00:35:19,W 35 St & 8 Ave,40,11,0,0
2024-10-03,00:35:19,Broadway & W 53 St,3,75,0,0
2024-10-03,00:35:19,W 54 St & 9 Ave,33,3,0,0
2024-10-03,00:35:19,8 Ave & W 49 St,7,48,0,1
2024-10-03,00:35:19,E 48 St & 5 Ave,0,56,0,0
2024-10-03,00:35:19,W 52 St & 5 Ave,0,58,0,0
2024-10-03,00:35:19,Broadway & W 41 St,0,50,0,0
2024-10-03,00:35:19,E 35 St & Madison Ave,3,45,0,1
2024-10-03,00:35:19,Broadway & W 38 St,1,59,0,0
2024-10-03,00:35:19,E 40 St & Park Ave,1,122,0,0
2024-10-03,00:35:19,Broadway & W 48 St,2,95,0,0
2024-10-03,00:35:19,W 47 St & 6 Ave,0,59,1,0
2024-10-03,00:35:19,W 50 St & 9 Ave,11,10,0,0
2024-10-03,00:35:19,W 43 St & 6 Ave,0,61,0,0
2024-10-03,00:35:19,W 44 St & 5 Ave,0,68,0,0
2024-10-03,00:35:19,8 Ave & W 52 St,5,24,0,0
2024-10-03,00:35:19,W 49 St & 8 Ave,27,39,0,0
2024-10-03,00:35:19,W 41 St & 8 Ave,77,20,0,1
2024-10-03,00:35:19,7 Ave & W 55 St,0,61,0,0
2024-10-03,00:35:19,W 43 St & 10 Ave,110,0,0,0
2024-10-03,00:35:19,9 Ave & W 39 St,33,0,0,0
2024-10-03,00:35:19,8 Ave & W 31 St,31,58,1,0
2024-10-03,00:35:19,W 56 St & 8 Ave,13,27,0,0
2024-10-03,00:35:19,W 45 St & 8 Ave,24,37,0,0
2024-10-03,00:35:19,Central Park S & 6 Ave,0,70,0,0
2024-10-03,00:35:19,W 40 St & 7 Ave,2,36,0,0
2024-10-03,00:35:19,W 42 St & 8 Ave,34,3,0,0
2024-10-03,00:35:19,6 Ave & W 34 St,8,52,0,1
2024-10-03,00:35:19,Broadway & W 36 St,7,67,0,0
2024-10-03,00:35:19,W 56 St & 6 Ave,0,51,0,0
2024-10-03,00:35:19,8 Ave & W 38 St,29,33,0,0
2024-10-03,00:35:19,E 41 St & Madison Ave (SE corner),0,90,1,0
2024-10-03,00:35:19,W 50 St & 10 Ave,47,2,0,1
2024-10-03,00:35:19,W 51 St & Rockefeller Plaza,0,49,0,0
2024-10-03,00:35:19,W 42 St & Dyer Ave,29,0,0,0
2024-10-03,00:35:19,W 52 St & 6 Ave,0,53,0,0
2024-10-03,00:35:19,Broadway & W 58 St,3,71,0,2
2024-10-03,00:35:19,W 37 St & 5 Ave,0,59,0,0
2024-10-03,00:35:19,W 37 St & Broadway,1,83,0,0
2024-10-03,00:35:19,Broadway & W 56 St,7,100,1,0
2024-10-03,00:35:19,7 Ave & Central Park South,0,78,0,0
2024-10-03,00:35:19,W 52 St & 11 Ave,47,0,1,0
2024-10-03,00:35:19,E 43 St & Madison Ave,0,52,0,0
2024-10-03,00:35:19,W 36 St & 9 Ave,12,29,0,0
2024-10-03,00:35:19,W 51 St & 6 Ave,0,78,0,0
2024-10-03,00:35:19,6 Ave & W 45 St,3,60,0,0
2024-10-03,00:35:19,W 54 St & 6 Ave,0,59,0,0
2024-10-03,00:35:19,W 30 St & 8 Ave,33,28,0,1
2024-10-03,00:35:19,W 47 St & 10 Ave,32,2,1,0
2024-10-03,00:35:19,W 31 St & 7 Ave,17,65,1,0
2024-10-03,00:35:19,W 55 St & 6 Ave,0,73,0,0
2024-10-03,00:35:19,E 40 St & 5 Ave,3,87,0,0
2024-10-03,00:35:19,E 39 St & Lexington Ave,2,56,0,0
2024-10-03,00:35:19,W 47 St & 9 Ave,46,3,2,0
2024-10-03,00:35:19,6 Ave & W 33 St,37,33,1,0
2024-10-03,00:35:19,W 42 St & 6 Ave,5,43,2,0
2024-10-03,00:35:19,Broadway & W 51 St,1,73,0,0
2024-10-03,00:35:19,W 53 St & 10 Ave,24,0,0,0
2024-10-03,00:35:19,W 48 St &  Rockefeller Plaza,0,54,0,0
2024-10-03,00:35:19,W 36 St & 7 Ave,1,32,0,0
2024-10-03,00:35:19,Broadway & W 37 St,0,55,0,0
2024-10-03,00:35:19,9 Ave & W 45 St,23,0,0,0
2024-10-03,00:40:21,E 35 St & Madison Ave,3,45,0,0
2024-10-03,00:40:21,W 50 St & 9 Ave,10,11,1,0
2024-10-03,00:40:21,W 47 St & 6 Ave,0,59,0,0
2024-10-03,00:40:21,Broadway & W 38 St,2,59,0,1
2024-10-03,00:40:21,Broadway & W 53 St,2,76,1,0
2024-10-03,00:40:21,W 52 St & 5 Ave,0,58,0,0
2024-10-03,00:40:21,Broadway & W 41 St,0,50,0,0
2024-10-03,00:40:21,E 48 St & 5 Ave,0,56,0,0
2024-10-03,00:40:21,W 35 St & 8 Ave,40,11,0,0
2024-10-03,00:40:21,W 54 St & 9 Ave,33,3,0,0
2024-10-03,00:40:21,E 40 St & Park Ave,0,122,1,0
2024-10-03,00:40:21,Broadway & W 48 St,2,95,0,0
2024-10-03,00:40:21,8 Ave & W 49 St,7,48,0,0
2024-10-03,00:40:21,W 41 St & 8 Ave,77,20,0,0
2024-10-03,00:40:21,W 43 St & 10 Ave,110,0,0,0
2024-10-03,00:40:21,8 Ave & W 52 St,5,24,0,0
2024-10-03,00:40:21,Central Park S & 6 Ave,0,70,0,0
2024-10-03,00:40:21,W 40 St & 7 Ave,2,36,0,0
2024-10-03,00:40:21,W 56 St & 8 Ave,14,26,0,1
2024-10-03,00:40:21,8 Ave & W 31 St,31,58,0,0
2024-10-03,00:40:21,9 Ave & W 39 St,33,0,0,0
2024-10-03,00:40:21,W 49 St & 8 Ave,27,39,0,0
2024-10-03,00:40:21,W 43 St & 6 Ave,0,61,0,0
2024-10-03,00:40:21,W 44 St & 5 Ave,0,68,0,0
2024-10-03,00:40:21,W 45 St & 8 Ave,25,36,0,1
2024-10-03,00:40:21,W 42 St & 8 Ave,33,4,1,0
2024-10-03,00:40:21,7 Ave & W 55 St,0,65,0,0
2024-10-03,00:40:21,W 52 St & 6 Ave,0,53,0,0
2024-10-03,00:40:21,Broadway & W 56 St,7,103,0,0
2024-10-03,00:40:21,W 51 St & Rockefeller Plaza,0,49,0,0
2024-10-03,00:40:21,W 50 St & 10 Ave,47,2,0,0
2024-10-03,00:40:21,W 42 St & Dyer Ave,29,0,0,0
2024-10-03,00:40:21,W 37 St & 5 Ave,0,59,0,0
2024-10-03,00:40:21,E 41 St & Madison Ave (SE corner),0,90,0,0
2024-10-03,00:40:21,W 56 St & 6 Ave,0,51,0,0
2024-10-03,00:40:21,8 Ave & W 38 St,30,32,0,1
2024-10-03,00:40:21,Broadway & W 58 St,5,70,0,2
2024-10-03,00:40:21,Broadway & W 36 St,7,67,0,0
2024-10-03,00:40:21,6 Ave & W 34 St,7,54,1,0
2024-10-03,00:40:21,W 37 St & Broadway,1,83,0,0
2024-10-03,00:40:21,W 30 St & 8 Ave,35,28,0,2
2024-10-03,00:40:21,W 55 St & 6 Ave,0,73,0,0
2024-10-03,00:40:21,W 51 St & 6 Ave,0,78,0,0
2024-10-03,00:40:21,W 54 St & 6 Ave,0,59,0,0
2024-10-03,00:40:21,Broadway & W 51 St,0,74,1,0
2024-10-03,00:40:21,W 42 St & 6 Ave,6,42,0,1
2024-10-03,00:40:21,E 39 St & Lexington Ave,2,56,0,0
2024-10-03,00:40:21,E 43 St & Madison Ave,0,52,0,0
2024-10-03,00:40:21,7 Ave & Central Park South,0,78,0,0
2024-10-03,00:40:21,W 52 St & 11 Ave,48,0,0,1
2024-10-03,00:40:21,W 31 St & 7 Ave,18,64,0,1
2024-10-03,00:40:21,W 47 St & 10 Ave,32,2,0,0
2024-10-03,00:40:21,6 Ave & W 45 St,3,60,0,0
2024-10-03,00:40:21,W 47 St & 9 Ave,49,3,0,3
2024-10-03,00:40:21,E 40 St & 5 Ave,2,88,1,0
2024-10-03,00:40:21,W 36 St & 9 Ave,12,29,0,0
2024-10-03,00:40:21,6 Ave & W 33 St,37,33,0,0
2024-10-03,00:40:21,W 36 St & 7 Ave,0,33,1,0
2024-10-03,00:40:21,Broadway & W 37 St,0,55,0,0
2024-10-03,00:40:21,9 Ave & W 45 St,24,0,0,1
2024-10-03,00:40:21,W 53 St & 10 Ave,24,0,0,0
2024-10-03,00:40:21,W 48 St &  Rockefeller Plaza,0,54,0,0
2024-10-03,00:45:22,E 40 St & Park Ave,0,122,0,0
2024-10-03,00:45:22,W 47 St & 6 Ave,0,59,0,0
2024-10-03,00:45:22,W 35 St & 8 Ave,40,11,0,0
2024-10-03,00:45:22,8 Ave & W 49 St,7,48,0,0
2024-10-03,00:45:22,E 48 St & 5 Ave,0,56,0,0
2024-10-03,00:45:22,W 54 St & 9 Ave,33,3,0,0
2024-10-03,00:45:22,Broadway & W 41 St,0,50,0,0
2024-10-03,00:45:22,W 50 St & 9 Ave,11,10,0,1
2024-10-03,00:45:22,E 35 St & Madison Ave,3,45,0,0
2024-10-03,00:45:22,Broadway & W 53 St,2,78,0,0
2024-10-03,00:45:22,Broadway & W 48 St,2,95,0,0
2024-10-03,00:45:22,Broadway & W 38 St,1,59,1,0
2024-10-03,00:45:22,W 52 St & 5 Ave,0,58,0,0
2024-10-03,00:45:22,W 49 St & 8 Ave,27,39,0,0
2024-10-03,00:45:22,9 Ave & W 39 St,33,0,0,0
2024-10-03,00:45:22,W 43 St & 6 Ave,0,61,0,0
2024-10-03,00:45:22,W 44 St & 5 Ave,0,68,0,0
2024-10-03,00:45:22,7 Ave & W 55 St,0,65,0,0
2024-10-03,00:45:22,8 Ave & W 52 St,4,25,1,0
2024-10-03,00:45:22,W 56 St & 8 Ave,14,26,0,0
2024-10-03,00:45:22,W 45 St & 8 Ave,25,36,0,0
2024-10-03,00:45:22,Central Park S & 6 Ave,1,69,0,1
2024-10-03,00:45:22,8 Ave & W 31 St,32,57,0,1
2024-10-03,00:45:22,W 41 St & 8 Ave,77,20,0,0
2024-10-03,00:45:22,W 43 St & 10 Ave,110,0,0,0
2024-10-03,00:45:22,W 42 St & 8 Ave,33,4,0,0
2024-10-03,00:45:22,W 40 St & 7 Ave,1,37,1,0
2024-10-03,00:45:22,6 Ave & W 34 St,6,55,1,0
2024-10-03,00:45:22,E 41 St & Madison Ave (SE corner),0,90,0,0
2024-10-03,00:45:22,W 56 St & 6 Ave,0,51,0,0
2024-10-03,00:45:22,Broadway & W 36 St,7,67,0,0
2024-10-03,00:45:22,8 Ave & W 38 St,31,31,0,1
2024-10-03,00:45:22,W 37 St & Broadway,1,83,0,0
2024-10-03,00:45:22,W 51 St & Rockefeller Plaza,0,49,0,0
2024-10-03,00:45:22,Broadway & W 56 St,7,103,0,0
2024-10-03,00:45:22,W 42 St & Dyer Ave,29,0,0,0
2024-10-03,00:45:22,Broadway & W 58 St,5,70,0,0
2024-10-03,00:45:22,W 50 St & 10 Ave,48,1,0,1
2024-10-03,00:45:22,W 52 St & 6 Ave,0,53,0,0
2024-10-03,00:45:22,W 37 St & 5 Ave,0,59,0,0
2024-10-03,00:45:22,E 43 St & Madison Ave,0,52,0,0
2024-10-03,00:45:22,W 52 St & 11 Ave,48,0,0,0
2024-10-03,00:45:22,W 31 St & 7 Ave,19,63,0,1
2024-10-03,00:45:22,7 Ave & Central Park South,0,78,0,0
2024-10-03,00:45:22,E 40 St & 5 Ave,2,88,0,0
2024-10-03,00:45:22,W 36 St & 9 Ave,12,29,0,0
2024-10-03,00:45:22,W 55 St & 6 Ave,0,73,0,0
2024-10-03,00:45:22,W 47 St & 9 Ave,49,3,0,0
2024-10-03,00:45:22,W 30 St & 8 Ave,35,28,0,0
2024-10-03,00:45:22,W 51 St & 6 Ave,0,78,0,0
2024-10-03,00:45:22,6 Ave & W 45 St,0,63,3,0
2024-10-03,00:45:22,W 47 St & 10 Ave,32,2,0,0
2024-10-03,00:45:22,W 54 St & 6 Ave,0,59,0,0
2024-10-03,00:45:22,W 42 St & 6 Ave,4,44,2,0
2024-10-03,00:45:22,Broadway & W 51 St,0,74,0,0
2024-10-03,00:45:22,E 39 St & Lexington Ave,2,56,0,0
2024-10-03,00:45:22,6 Ave & W 33 St,35,35,2,0
2024-10-03,00:45:22,9 Ave & W 45 St,24,0,0,0
2024-10-03,00:45:22,W 53 St & 10 Ave,24,0,0,0
2024-10-03,00:45:22,W 48 St &  Rockefeller Plaza,0,54,0,0
2024-10-03,00:45:22,W 36 St & 7 Ave,0,33,0,0
2024-10-03,00:45:22,Broadway & W 37 St,0,55,0,0
2024-10-03,00:50:22,E 35 St & Madison Ave,3,45,0,0
2024-10-03,00:50:22,W 50 St & 9 Ave,11,10,0,0
2024-10-03,00:50:22,W 47 St & 6 Ave,0,59,0,0
2024-10-03,00:50:22,8 Ave & W 49 St,7,50,0,0
2024-10-03,00:50:22,Broadway & W 38 St,1,60,0,0
2024-10-03,00:50:22,W 52 St & 5 Ave,0,58,0,0
2024-10-03,00:50:22,Broadway & W 53 St,2,80,0,0
2024-10-03,00:50:22,Broadway & W 41 St,0,50,0,0
2024-10-03,00:50:22,E 48 St & 5 Ave,0,56,0,0
2024-10-03,00:50:22,W 35 St & 8 Ave,40,11,0,0
2024-10-03,00:50:22,W 54 St & 9 Ave,32,4,1,0
2024-10-03,00:50:22,E 40 St & Park Ave,2,120,0,2
2024-10-03,00:50:22,Broadway & W 48 St,2,95,0,0
2024-10-03,00:50:22,W 41 St & 8 Ave,77,20,0,0
2024-10-03,00:50:22,W 43 St & 10 Ave,110,0,0,0
2024-10-03,00:50:22,8 Ave & W 52 St,5,24,0,1
2024-10-03,00:50:22,Central Park S & 6 Ave,1,69,0,0
2024-10-03,00:50:22,W 40 St & 7 Ave,1,37,0,0
2024-10-03,00:50:22,W 56 St & 8 Ave,14,27,0,0
2024-10-03,00:50:22,8 Ave & W 31 St,32,57,0,0
2024-10-03,00:50:22,W 43 St & 6 Ave,0,61,0,0
2024-10-03,00:50:22,W 49 St & 8 Ave,27,39,0,0
2024-10-03,00:50:22,9 Ave & W 39 St,33,0,0,0
2024-10-03,00:50:22,W 45 St & 8 Ave,24,37,1,0
2024-10-03,00:50:22,W 44 St & 5 Ave,0,68,0,0
2024-10-03,00:50:22,W 42 St & 8 Ave,34,3,0,1
2024-10-03,00:50:22,7 Ave & W 55 St,0,65,0,0
2024-10-03,00:50:22,W 50 St & 10 Ave,47,2,1,0
2024-10-03,00:50:22,W 52 St & 6 Ave,0,53,0,0
2024-10-03,00:50:22,Broadway & W 56 St,7,103,0,0
2024-10-03,00:50:22,W 51 St & Rockefeller Plaza,0,49,0,0
2024-10-03,00:50:22,W 42 St & Dyer Ave,29,0,0,0
2024-10-03,00:50:22,W 37 St & 5 Ave,0,59,0,0
2024-10-03,00:50:22,E 41 St & Madison Ave (SE corner),0,90,0,0
2024-10-03,00:50:22,6 Ave & W 34 St,6,55,0,0
2024-10-03,00:50:22,W 56 St & 6 Ave,0,51,0,0
2024-10-03,00:50:22,Broadway & W 58 St,5,70,0,0
2024-10-03,00:50:22,Broadway & W 36 St,7,67,0,0
2024-10-03,00:50:22,8 Ave & W 38 St,32,30,0,1
2024-10-03,00:50:22,W 37 St & Broadway,1,83,0,0
2024-10-03,00:50:22,W 30 St & 8 Ave,36,27,0,1
2024-10-03,00:50:22,W 55 St & 6 Ave,0,73,0,0
2024-10-03,00:50:22,W 54 St & 6 Ave,0,59,0,0
2024-10-03,00:50:22,Broadway & W 51 St,0,74,0,0
2024-10-03,00:50:22,W 47 St & 9 Ave,49,3,0,0
2024-10-03,00:50:22,W 42 St & 6 Ave,4,44,0,0
2024-10-03,00:50:22,E 39 St & Lexington Ave,2,56,0,0
2024-10-03,00:50:22,W 36 St & 9 Ave,12,29,0,0
2024-10-03,00:50:22,E 43 St & Madison Ave,0,52,0,0
2024-10-03,00:50:22,W 31 St & 7 Ave,19,63,0,0
2024-10-03,00:50:22,W 52 St & 11 Ave,48,0,0,0
2024-10-03,00:50:22,7 Ave & Central Park South,0,78,0,0
2024-10-03,00:50:22,W 51 St & 6 Ave,0,78,0,0
2024-10-03,00:50:22,6 Ave & W 33 St,35,35,0,0
2024-10-03,00:50:22,W 47 St & 10 Ave,33,1,0,1
2024-10-03,00:50:22,6 Ave & W 45 St,0,63,0,0
2024-10-03,00:50:22,E 40 St & 5 Ave,2,88,0,0
2024-10-03,00:50:22,W 36 St & 7 Ave,0,33,0,0
2024-10-03,00:50:22,9 Ave & W 45 St,24,0,0,0
2024-10-03,00:50:22,W 53 St & 10 Ave,23,1,1,0
2024-10-03,00:50:22,Broadway & W 37 St,0,55,0,0
2024-10-03,00:50:22,W 48 St &  Rockefeller Plaza,0,54,0,0
2024-10-03,00:55:23,W 47 St & 6 Ave,0,59,0,0
2024-10-03,00:55:23,Broadway & W 53 St,2,81,0,0
2024-10-03,00:55:23,W 35 St & 8 Ave,40,11,0,0
2024-10-03,00:55:23,8 Ave & W 49 St,7,51,0,0
2024-10-03,00:55:23,E 48 St & 5 Ave,0,56,0,0
2024-10-03,00:55:23,W 54 St & 9 Ave,33,3,0,1
2024-10-03,00:55:23,E 40 St & Park Ave,2,120,0,0
2024-10-03,00:55:23,Broadway & W 48 St,1,96,1,0
2024-10-03,00:55:23,Broadway & W 38 St,2,59,0,1
2024-10-03,00:55:23,W 52 St & 5 Ave,0,58,0,0
2024-10-03,00:55:23,Broadway & W 41 St,0,50,0,0
2024-10-03,00:55:23,E 35 St & Madison Ave,3,45,0,0
2024-10-03,00:55:23,W 50 St & 9 Ave,11,10,0,0
2024-10-03,00:55:23,W 40 St & 7 Ave,1,37,0,0
2024-10-03,00:55:23,9 Ave & W 39 St,33,0,0,0
2024-10-03,00:55:23,W 49 St & 8 Ave,27,39,0,0
2024-10-03,00:55:23,W 43 St & 6 Ave,0,61,0,0
2024-10-03,00:55:23,W 44 St & 5 Ave,0,68,0,0
2024-10-03,00:55:23,8 Ave & W 31 St,30,59,2,0
2024-10-03,00:55:23,W 41 St & 8 Ave,77,20,0,0
2024-10-03,00:55:23,W 43 St & 10 Ave,110,0,0,0
2024-10-03,00:55:23,8 Ave & W 52 St,5,24,0,0
2024-10-03,00:55:23,W 56 St & 8 Ave,13,27,1,0
2024-10-03,00:55:23,W 45 St & 8 Ave,24,37,0,0
2024-10-03,00:55:23,W 42 St & 8 Ave,33,3,1,0
2024-10-03,00:55:23,7 Ave & W 55 St,1,64,0,1
2024-10-03,00:55:23,Central Park S & 6 Ave,1,69,0,0
2024-10-03,00:55:23,W 56 St & 6 Ave,0,51,0,0
2024-10-03,00:55:23,6 Ave & W 34 St,6,55,0,0
2024-10-03,00:55:23,E 41 St & Madison Ave (SE corner),0,90,0,0
2024-10-03,00:55:23,W 37 St & 5 Ave,0,59,0,0
2024-10-03,00:55:23,8 Ave & W 38 St,32,30,0,0
2024-10-03,00:55:23,Broadway & W 36 St,7,67,0,0
2024-10-03,00:55:23,W 37 St & Broadway,1,83,0,0
2024-10-03,00:55:23,W 50 St & 10 Ave,47,2,0,0
2024-10-03,00:55:23,W 51 St & Rockefeller Plaza,0,49,0,0
2024-10-03,00:55:23,Broadway & W 58 St,5,70,0,0
2024-10-03,00:55:23,Broadway & W 56 St,14,96,0,7
2024-10-03,00:55:23,W 42 St & Dyer Ave,29,0,0,0
2024-10-03,00:55:23,W 52 St & 6 Ave,0,53,0,0
2024-10-03,00:55:23,W 42 St & 6 Ave,4,44,0,0
2024-10-03,00:55:23,E 39 St & Lexington Ave,3,55,0,1
2024-10-03,00:55:23,E 43 St & Madison Ave,0,52,0,0
2024-10-03,00:55:23,7 Ave & Central Park South,0,78,0,0
2024-10-03,00:55:23,W 31 St & 7 Ave,19,63,0,0
2024-10-03,00:55:23,W 52 St & 11 Ave,48,0,0,0
2024-10-03,00:55:23,6 Ave & W 33 St,35,35,0,0
2024-10-03,00:55:23,E 40 St & 5 Ave,3,87,0,1
2024-10-03,00:55:23,W 36 St & 9 Ave,13,28,0,1
2024-10-03,00:55:23,W 47 St & 9 Ave,49,3,0,0
2024-10-03,00:55:23,W 55 St & 6 Ave,0,73,0,0
2024-10-03,00:55:23,W 30 St & 8 Ave,35,28,1,0
2024-10-03,00:55:23,W 51 St & 6 Ave,0,78,0,0
2024-10-03,00:55:23,6 Ave & W 45 St,0,63,0,0
2024-10-03,00:55:23,W 47 St & 10 Ave,33,1,0,0
2024-10-03,00:55:23,W 54 St & 6 Ave,0,59,0,0
2024-10-03,00:55:23,Broadway & W 51 St,0,74,0,0
2024-10-03,00:55:23,Broadway & W 37 St,0,55,0,0
2024-10-03,00:55:23,9 Ave & W 45 St,24,0,0,0
2024-10-03,00:55:23,W 53 St & 10 Ave,23,1,0,0
2024-10-03,00:55:23,W 48 St &  Rockefeller Plaza,0,54,0,0
2024-10-03,00:55:23,W 36 St & 7 Ave,0,33,0,0
2024-10-03,01:00:25,E 40 St & Park Ave,2,120,0,0
2024-10-03,01:00:25,Broadway & W 48 St,0,97,1,0
2024-10-03,01:00:25,8 Ave & W 49 St,7,51,0,0
2024-10-03,01:00:25,E 35 St & Madison Ave,3,45,0,0
2024-10-03,01:00:25,W 50 St & 9 Ave,12,9,0,1
2024-10-03,01:00:25,W 47 St & 6 Ave,0,59,0,0
2024-10-03,01:00:25,W 52 St & 5 Ave,0,58,0,0
2024-10-03,01:00:25,Broadway & W 53 St,2,81,0,0
2024-10-03,01:00:25,Broadway & W 41 St,0,50,0,0
2024-10-03,01:00:25,E 48 St & 5 Ave,0,56,0,0
2024-10-03,01:00:25,W 35 St & 8 Ave,38,12,2,0
2024-10-03,01:00:25,W 54 St & 9 Ave,34,2,0,1
2024-10-03,01:00:25,Broadway & W 38 St,2,58,0,0
2024-10-03,01:00:25,W 43 St & 10 Ave,110,0,0,0
2024-10-03,01:00:25,8 Ave & W 52 St,5,24,0,0
2024-10-03,01:00:25,Central Park S & 6 Ave,2,68,0,1
2024-10-03,01:00:25,W 40 St & 7 Ave,1,37,0,0
2024-10-03,01:00:25,8 Ave & W 31 St,30,59,0,0
2024-10-03,01:00:25,W 56 St & 8 Ave,13,27,0,0
2024-10-03,01:00:25,9 Ave & W 39 St,33,0,0,0
2024-10-03,01:00:25,W 43 St & 6 Ave,0,61,0,0
2024-10-03,01:00:25,W 49 St & 8 Ave,27,39,0,0
2024-10-03,01:00:25,W 41 St & 8 Ave,77,20,0,0
2024-10-03,01:00:25,W 45 St & 8 Ave,24,36,0,0
2024-10-03,01:00:25,W 42 St & 8 Ave,34,2,0,1
2024-10-03,01:00:25,7 Ave & W 55 St,0,65,1,0
2024-10-03,01:00:25,W 44 St & 5 Ave,0,68,0,0
2024-10-03,01:00:25,W 50 St & 10 Ave,47,2,0,0
2024-10-03,01:00:25,W 51 St & Rockefeller Plaza,0,49,0,0
2024-10-03,01:00:25,W 52 St & 6 Ave,0,53,0,0
2024-10-03,01:00:25,W 37 St & 5 Ave,0,59,0,0
2024-10-03,01:00:25,W 56 St & 6 Ave,0,51,0,0
2024-10-03,01:00:25,6 Ave & W 34 St,6,55,0,0
2024-10-03,01:00:25,E 41 St & Madison Ave (SE corner),0,90,0,0
2024-10-03,01:00:25,Broadway & W 36 St,7,67,0,0
2024-10-03,01:00:25,Broadway & W 58 St,5,70,0,0
2024-10-03,01:00:25,8 Ave & W 38 St,32,30,0,0
2024-10-03,01:00:25,W 37 St & Broadway,1,83,0,0
2024-10-03,01:00:25,W 42 St & Dyer Ave,29,0,0,0
2024-10-03,01:00:25,Broadway & W 56 St,23,87,0,9
2024-10-03,01:00:25,W 36 St & 9 Ave,13,28,0,0
2024-10-03,01:00:25,W 30 St & 8 Ave,35,28,0,0
2024-10-03,01:00:25,W 55 St & 6 Ave,0,73,0,0
2024-10-03,01:00:25,W 51 St & 6 Ave,0,78,0,0
2024-10-03,01:00:25,Broadway & W 51 St,0,74,0,0
2024-10-03,01:00:25,W 54 St & 6 Ave,0,59,0,0
2024-10-03,01:00:25,W 47 St & 9 Ave,50,2,0,1
2024-10-03,01:00:25,E 43 St & Madison Ave,0,52,0,0
2024-10-03,01:00:25,7 Ave & Central Park South,0,78,0,0
2024-10-03,01:00:25,W 52 St & 11 Ave,47,1,1,0
2024-10-03,01:00:25,W 31 St & 7 Ave,18,64,1,0
2024-10-03,01:00:25,6 Ave & W 33 St,35,35,0,0
2024-10-03,01:00:25,W 42 St & 6 Ave,3,45,1,0
2024-10-03,01:00:25,E 40 St & 5 Ave,3,87,0,0
2024-10-03,01:00:25,W 47 St & 10 Ave,33,1,0,0
2024-10-03,01:00:25,E 39 St & Lexington Ave,3,55,0,0
2024-10-03,01:00:25,6 Ave & W 45 St,0,63,0,0
2024-10-03,01:00:25,Broadway & W 37 St,0,55,0,0
2024-10-03,01:00:25,W 53 St & 10 Ave,23,1,0,0
2024-10-03,01:00:25,W 36 St & 7 Ave,0,33,0,0
2024-10-03,01:00:25,9 Ave & W 45 St,24,0,0,0
2024-10-03,01:00:25,W 48 St &  Rockefeller Plaza,0,54,0,0
2024-10-03,01:05:26,W 47 St & 6 Ave,0,59,0,0
2024-10-03,01:05:26,Broadway & W 53 St,2,81,0,0
2024-10-03,01:05:26,W 35 St & 8 Ave,39,12,0,1
2024-10-03,01:05:26,W 54 St & 9 Ave,34,2,0,0
2024-10-03,01:05:26,Broadway & W 48 St,0,97,0,0
2024-10-03,01:05:26,E 40 St & Park Ave,2,120,0,0
2024-10-03,01:05:26,E 48 St & 5 Ave,0,56,0,0
2024-10-03,01:05:26,Broadway & W 38 St,3,59,0,1
2024-10-03,01:05:26,W 52 St & 5 Ave,0,58,0,0
2024-10-03,01:05:26,W 50 St & 9 Ave,12,9,0,0
2024-10-03,01:05:26,E 35 St & Madison Ave,2,46,1,0
2024-10-03,01:05:26,Broadway & W 41 St,0,50,0,0
2024-10-03,01:05:26,8 Ave & W 49 St,7,51,0,0
2024-10-03,01:05:26,W 49 St & 8 Ave,27,39,0,0
2024-10-03,01:05:26,W 43 St & 6 Ave,0,61,0,0
